,Unnamed: 0,Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore,In_reach,Agg_RS),Agg_RS20),Agg_RS30),Agg_RS50),Agg_RS70)
12710,12710,12710,graphene-sqlalchemy-autocrud-0.0.2,2,3.5e-05,0.0,graphene-sqlalchemy-autocrud,0.847845227,12,8.150294061999999,8.150294061999999,7.926591172999999,7.926591172999999,4.724041958
12711,12711,12711,hashidtools-1.0.2,11,3.5e-05,0.0,hashidtools,0.695200423,29,19.074056203999994,19.074056203999994,19.074056203999994,18.173512986,3.752413749
12712,12712,12712,zc-intid-2.1.0,10,3.8e-05,0.00046,zc-intid,0.720879912,26,16.879668408,16.879668408,16.879668408,15.979125189999998,2.924867623
12713,12713,12713,hpdb-4.0.5,3,3.5e-05,0.0,hpdb,0.710401033,16,8.791829023,8.791829023,7.263656599,7.263656599,5.418412952
12714,12714,12714,hdt-2.3,1,3.5e-05,0.0,hdt,0.675299227,2,1.3746156,1.3746156,1.3746156,1.3746156,0.0
12715,12715,12715,pybind11-2.2.4,1,6.5e-05,0.00046,pybind,0.699316373,1,0.699316373,0.699316373,0.699316373,0.699316373,0.0
12716,12716,12716,guppi-1.0.0,2,3.5e-05,0.0,guppi,0.711118937,11,7.681125019,7.681125019,7.681125019,6.780581801,4.8794989189999995
12717,12717,12717,hotvect-2.0.0.dev0,2,3.5e-05,0.0,hotvect- dev,0.671641247,21,10.023601685,10.023601685,7.675556522000001,6.6441520480000005,5.418282521
12718,12718,12718,hydrocarbon-0.0.4,3,3.5e-05,0.0,hydrocarbon,0.684147265,6,3.69981098,3.69981098,3.69981098,3.309729473,0.0
12719,12719,12719,greek-to-greeklish-0.0.8,1,3.5e-05,0.0,greek-to-greeklish,0.711825104,7,5.141861166,5.141861166,5.141861166,5.141861166,3.791444729
12720,12720,12720,js2py-0.71,4,6.5e-05,0.00046,js py,0.755863364,6,4.430036062,4.430036062,4.430036062,4.430036062,3.0796196250000003
12721,12721,12721,gpsd-format-0.0.3,6,3.5e-05,0.0,gpsd-format,0.654484025,8,5.94916035,5.94916035,5.94916035,5.94916035,3.972012663
12722,12722,12722,huaweicloudsdkvcm-3.1.36,1,3.5e-05,0.0,huaweicloudsdkvcm,0.804953919,39,25.926995308999995,25.926995308999995,25.926995308999995,25.926995308999995,10.959610883999996
12723,12723,12723,gpxcat-0.1.0,1,3.5e-05,0.0,gpxcat,0.820860166,2,1.087389188,1.087389188,0.820860166,0.820860166,0.820860166
12724,12724,12724,hubmap-api-py-client-0.0.9,1,3.5e-05,0.0,hubmap-api-py-client,0.690342471,28,18.744913202999996,18.744913202999996,18.744913202999996,18.744913202999996,7.840050733
12725,12725,12725,hedwig-nest-0.1.8,3,3.5e-05,0.0,hedwig-nest,0.832796943,4,2.679383063,2.679383063,2.679383063,2.679383063,1.5456026459999999
12726,12726,12726,graphene-pydantic-0.4.0,2,3.5e-05,0.0,graphene-pydantic,0.633659789,15,9.749854671000001,9.749854671000001,9.749854671000001,9.749854671000001,1.4983972460000001
12727,12727,12727,graphipy-0.0.1,11,3.5e-05,0.0,graphipy,0.799340817,116,75.73274758900004,75.73274758900004,73.37906731100004,71.46354435300005,42.68045623600001
12728,12728,12728,facebook-sdk-3.1.0,2,3.8e-05,0.00046,facebook-sdk,0.583607336,28,18.638178068,18.638178068,18.638178068,18.638178068,7.840050733
12729,12729,12729,pytumblr-0.1.2,3,3.8e-05,0.00046,pytumblr,0.754804421,39,26.454640746999996,26.454640746999996,26.454640746999996,26.454640746999996,12.658652966999998
12730,12730,12730,huaweicloudsdkdsc-3.1.36,1,3.5e-05,0.0,huaweicloudsdkdsc,0.804392773,39,25.926434162999993,25.926434162999993,25.926434162999993,25.926434162999993,10.959049737999997
12731,12731,12731,hr-little-api-19.10.1,1,3.5e-05,0.0,hr-little-api,0.812353889,2,1.483995136,1.483995136,1.483995136,1.483995136,0.812353889
12732,12732,12732,grooming-0.5,2,3.5e-05,0.0,grooming,0.847559317,7,4.697391844,4.697391844,4.697391844,4.315274447,3.141230831
12733,12733,12733,word2number-1.1,1,5e-05,0.00046,word number,0.738632025,1,0.738632025,0.738632025,0.738632025,0.738632025,0.738632025
12734,12734,12734,gravatarcontacts-cmenon12-1.0.5,6,3.5e-05,0.0,gravatarcontacts-cmenon,0.695079724,77,53.395338419,53.395338419,53.395338419,52.60428808999999,31.652931211
12735,12735,12735,libgravatar-1.0.4,1,4e-05,0.00046,libgravatar,0.793270726,1,0.793270726,0.793270726,0.793270726,0.793270726,0.793270726
12736,12736,12736,ab-test-0.1,2,3.5e-05,0.0,ab-test,0.831905621,26,14.444370102999995,14.444370102999995,12.096324939999997,11.421169633999996,10.309027079999996
12737,12737,12737,gofile2-1.4.3,2,3.5e-05,0.0,gofile,0.83345533,46,31.058144328999994,31.058144328999994,31.058144328999994,30.730823346999994,15.032155011999997
12738,12738,12738,googleanalyticsetl-0.6.0,5,3.5e-05,0.0,googleanalyticsetl,0.847484116,81,53.64485386600003,53.64485386600003,52.11668144200003,51.715712620000026,31.547253264
12739,12739,12739,gnntf-0.0.20,5,3.5e-05,0.0,gnntf,0.710808355,110,70.17344651600001,70.17344651600001,67.81976623800003,65.50525936100001,33.81651972400001
12740,12740,12740,gpxslicer-0.1.0,1,3.5e-05,0.0,gpxslicer,0.83181899,2,1.565902001,1.565902001,1.565902001,1.565902001,1.565902001
12741,12741,12741,htable-0.1.1,1,3.5e-05,0.0,htable,0.832026299,2,1.4788355480000002,1.4788355480000002,1.4788355480000002,1.4788355480000002,0.832026299
12742,12742,12742,acapi2-2.1.2,5,3.5e-05,0.0,acapi,0.811340448,37,25.352553095,25.352553095,25.352553095,24.951584272999998,14.149393464999996
12743,12743,12743,requests-cache-0.9.1,7,4.1e-05,0.00046,requests-cache,0.587670809,33,22.573506595999998,22.573506595999998,22.573506595999998,22.573506595999998,11.771315787999999
12744,12744,12744,hathorsdk-2021.12.29,2,3.5e-05,0.0,hathorsdk,0.711121999,37,24.503234723,24.503234723,24.503234723,24.503234723,9.263978434999999
12745,12745,12745,graph-mate-0.1.1,1,3.5e-05,0.0,graph-mate,0.662498841,2,0.9233927479999999,0.9233927479999999,0.662498841,0.662498841,0.0
12746,12746,12746,greenviz-2.0.2,11,3.5e-05,0.0,greenviz,0.847119082,61,38.23237168,38.100458535,36.268566071,34.293807296999994,22.809457559000002
12747,12747,12747,google-apitools-storage-v1-0.4.20150723,4,3.5e-05,0.0,google-apitools-storage-v,0.730062182,15,10.273050813000001,10.273050813000001,10.273050813000001,10.273050813000001,6.679669856
12748,12748,12748,grapeshot-signal-sdk-0.0.1a1,1,3.5e-05,0.0,grapeshot-signal-sdk- a,0.671641247,28,18.726211979,18.726211979,18.726211979,18.726211979,7.840050733
12749,12749,12749,125softnlp-0.0.1,1,3.5e-05,0.0,softnlp,0.753495744,89,56.74458886200002,56.74458886200002,54.91833151300001,53.780801119000024,25.160912996999993
12750,12750,12750,gym-recsys-0.0.3,8,3.5e-05,0.0,gym-recsys,0.711007785,48,26.693127087,26.693127087,24.078552902000002,21.072389654,13.246692177999998
12751,12751,12751,greenado-0.2.5,2,3.5e-05,0.0,greenado,0.685838963,3,1.785502105,1.785502105,1.785502105,1.785502105,0.0
12752,12752,12752,haesleinhuepf-pyqode-python-2.15.2,5,3.5e-05,0.0,haesleinhuepf-pyqode-python,0.784248029,9,6.662840726000001,6.662840726000001,6.662840726000001,6.662840726000001,4.692369235
12753,12753,12753,gym-fantasy-football-auction-1.7,4,3.5e-05,0.0,gym-fantasy-football-auction,0.848203586,33,21.853141906999998,21.853141906999998,21.592247999999998,21.592247999999998,10.159454988
12754,12754,12754,fantasy-football-auction-0.9.97,1,4.2e-05,0.00046,fantasy-football-auction,0.712791308,1,0.712791308,0.712791308,0.712791308,0.712791308,0.712791308
12755,12755,12755,gym-0.9.5,5,4.2e-05,0.00046,gym,0.678585024,31,20.292147012999997,20.292147012999997,20.031253105999998,20.031253105999998,8.598460094
12756,12756,12756,hass-smartthings-remove-1.0.1,2,3.5e-05,0.0,hass-smartthings-remove,0.695180618,14,9.154887225,9.154887225,9.154887225,8.827566243,3.153610077
12757,12757,12757,pysmartthings-0.6.3,2,5e-05,0.00046,pysmartthings,0.652592853,13,8.459706607,8.459706607,8.459706607,8.132385625,3.153610077
12758,12758,12758,host-helper-2.0,1,3.5e-05,0.0,host-helper,0.847741669,2,1.293815535,1.293815535,1.293815535,0.847741669,0.847741669
12759,12759,12759,gurobipy-pandas-1.0.0,2,3.5e-05,0.0,gurobipy-pandas,0.68372514,13,7.367847840999999,7.367847840999999,6.063378306,6.063378306,4.708011919
12760,12760,12760,git-stacktrace-1.0.0,1,3.5e-05,0.0,git-stacktrace,0.669575407,2,1.3734108859999998,1.3734108859999998,1.3734108859999998,1.3734108859999998,0.703835479
12761,12761,12761,whatthepatch-1.0.4,1,6.5e-05,0.00046,whatthepatch,0.703835479,1,0.703835479,0.703835479,0.703835479,0.703835479,0.703835479
12762,12762,12762,accentdatabase-0.0.5,2,3.5e-05,0.0,accentdatabase,0.711041496,13,7.859331809000001,7.859331809000001,7.635628920000001,7.635628920000001,1.423847199
12763,12763,12763,hyperengine-0.1.1,3,3.5e-05,0.0,hyperengine,0.831866708,10,3.7541110709999987,3.7541110709999987,1.927853722,1.590276069,1.590276069
12764,12764,12764,herre-0.3.17,5,3.5e-05,0.0,herre,0.829648747,46,31.904728604999985,31.904728604999985,31.904728604999985,31.577407622999985,15.919266931999996
12765,12765,12765,koil-0.2.13,3,4.1e-05,0.00046,koil,0.671641247,5,3.53891993,3.53891993,3.53891993,3.53891993,1.614708217
12766,12766,12766,hamster-cli-0.12.0,7,3.5e-05,0.0,hamster-cli,0.681534683,15,10.537317497,10.537317497,10.313614608,10.313614608,6.441605019000001
12767,12767,12767,git-remote-hg3-0.1.1,1,3.5e-05,0.0,git-remote-hg,0.812245274,15,10.839340328999999,10.839340328999999,10.839340328999999,10.839340328999999,6.390351035999999
12768,12768,12768,gmgc-mapper-0.2.0,6,3.5e-05,0.0,gmgc-mapper,0.812444154,94,59.31419333900002,59.31419333900002,56.96051306100002,54.146949056000004,30.636039783999998
12769,12769,12769,gpm-1.0.0,2,3.5e-05,0.0,gpm,0.831765821,25,17.798798630999993,17.798798630999993,17.798798630999993,16.898255412999994,11.778781927999997
12770,12770,12770,haralyzer-api-0.1.2,10,3.5e-05,0.0,haralyzer-api,0.695500204,49,33.681763402,33.681763402,32.78695184600001,32.78695184600001,23.75749708699999
12771,12771,12771,haralyzer-2.2.0,3,3.8e-05,0.00046,haralyzer,0.760721373,5,3.875432164,3.875432164,3.875432164,3.875432164,3.875432164
12772,12772,12772,hg-number-0.0.5,1,3.5e-05,0.0,hg-number,0.831597533,2,1.589921699,1.589921699,1.589921699,1.589921699,1.589921699
12773,12773,12773,gizio-0.1.0,4,3.5e-05,0.0,gizio,0.711028497,12,6.403319188000001,6.403319188000001,5.620637467000001,4.657929758000001,1.499128127
12774,12774,12774,grfs-0.1.1,2,3.5e-05,0.0,grfs,0.831895399,3,2.112287871,2.112287871,2.112287871,2.112287871,1.59668953
12775,12775,12775,fusepy-2.0.4,2,6e-05,0.00091,fusepy,0.764794131,1,0.764794131,0.764794131,0.764794131,0.764794131,0.764794131
12776,12776,12776,hovertools-0.1.6,3,3.5e-05,0.0,hovertools,0.831553701,42,27.851837070999995,27.851837070999995,27.851837070999995,27.851837070999995,11.660027677999999
12777,12777,12777,healthchecks-io-0.4.0,4,3.5e-05,0.0,healthchecks-io,0.819316042,26,18.680060963,18.680060963,18.680060963,18.680060963,11.268565283000001
12778,12778,12778,gluoncv2-0.0.64,1,3.5e-05,0.0,gluoncv,0.809198203,2,1.07009211,1.07009211,0.809198203,0.809198203,0.809198203
12779,12779,12779,iamq-0.0.1,2,3.5e-05,0.0,iamq,0.831821937,3,2.28262214,2.28262214,2.28262214,2.28262214,1.6109808929999998
12780,12780,12780,hcpinterface-2.3.4,3,3.5e-05,0.0,hcpinterface,0.815156391,28,18.718607750999997,18.718607750999997,17.836545012,17.336760532,11.776512669999999
12781,12781,12781,boto3-1.12.34,4,4.5e-05,0.00046,boto,0.49978448,23,15.222736990999998,15.222736990999998,14.340674251999996,13.840889771999997,9.434900598999999
12782,12782,12782,hdptest-0.7,3,3.5e-05,0.0,hdptest,0.848241007,32,21.757763773,21.757763773,21.757763773,21.300857975999996,10.915105297
12783,12783,12783,ipytest-0.13.1,4,4.5e-05,0.00046,ipytest,0.660162971,31,20.909522765999995,20.909522765999995,20.909522765999995,20.452616968999997,10.06686429
12784,12784,12784,hookee-2.0.7,6,3.5e-05,0.0,hookee,0.834311135,15,11.221118706999999,11.221118706999999,11.221118706999999,11.221118706999999,8.984174812
12785,12785,12785,happyml-0.0.5,2,3.5e-05,0.0,happyml,0.832348755,29,15.896120553999998,15.896120553999998,14.064228089999999,12.486282785,7.181742797
12786,12786,12786,google-news-feed-1.0.0,3,3.5e-05,0.0,google-news-feed,0.695232651,23,16.454788129,16.454788129,16.188259107,15.80614171,11.962712112000002
12787,12787,12787,hgpmatch-1.0.1,3,3.5e-05,0.0,hgpmatch,0.84761905,6,4.559062762,4.559062762,4.559062762,4.559062762,3.9563031619999998
12788,12788,12788,matching-1.4,1,4.5e-05,0.00046,matching,0.811522314,1,0.811522314,0.811522314,0.811522314,0.811522314,0.811522314
12789,12789,12789,iaccess-0.4.2,2,3.5e-05,0.0,iaccess,0.694928105,5,2.8426625650000004,2.8426625650000004,2.6189596760000002,2.6189596760000002,0.71683541
12790,12790,12790,highway-py-0.2.2,2,3.5e-05,0.0,highway-py,0.83225514,3,2.099612282,2.099612282,2.099612282,2.099612282,0.83225514
12791,12791,12791,websockets-3.4,1,5e-05,0.00046,websockets,0.616334727,1,0.616334727,0.616334727,0.616334727,0.616334727,0.0
12792,12792,12792,guessproj-0.5,3,3.5e-05,0.0,guessproj,0.831497274,11,4.2358883669999985,4.2358883669999985,2.409631018,2.072053365,0.831497274
12793,12793,12793,hizashi-utils-0.4.1,1,3.5e-05,0.0,hizashi-utils,0.832698595,2,1.377634934,1.377634934,1.377634934,1.377634934,0.832698595
12794,12794,12794,django-1.7.11,1,6.5e-05,0.00046,django,0.544936339,1,0.544936339,0.544936339,0.544936339,0.544936339,0.0
12795,12795,12795,gituhubu-0.2.0,4,3.5e-05,0.0,gituhubu,0.847625504,32,21.660454486,21.660454486,21.660454486,21.259485664,10.373324418
12796,12796,12796,getch-1.0,1,4.2e-05,0.00046,getch,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
12797,12797,12797,iterfzf-0.5.0.20.0,2,4.2e-05,0.00046,iterfzf,0.797589317,2,1.198558139,1.198558139,1.198558139,0.797589317,0.797589317
12798,12798,12798,hubspot-api-client-7.5.0,4,3.5e-05,0.0,hubspot-api-client,0.763423167,16,11.866683686999998,11.866683686999998,11.866683686999998,11.866683686999998,8.697013576
12799,12799,12799,hockeydata-0.0.3,6,3.5e-05,0.0,hockeydata,0.710956989,57,36.745170067999986,36.745170067999986,35.17417151099999,35.17417151099999,18.26807104
12800,12800,12800,htbulma-0.9.5,1,3.5e-05,0.0,htbulma,0.831056882,2,1.661365392,1.661365392,1.661365392,1.661365392,1.661365392
12801,12801,12801,htag-0.9.42,1,6.5e-05,0.00046,htag,0.83030851,1,0.83030851,0.83030851,0.83030851,0.83030851,0.83030851
12802,12802,12802,gtfast-0.0.3,3,3.5e-05,0.0,gtfast,0.831826977,17,9.968271101,9.968271101,8.663801566,8.164936456,5.539838896
12803,12803,12803,pydk-0.0.54,2,4.5e-05,0.00046,pydk,0.646932386,3,1.556582028,1.556582028,1.295688121,1.295688121,0.0
12804,12804,12804,licorice-font-0.0.3,2,7.3e-05,0.00048,licorice-font,0.648755735,2,0.909649642,0.909649642,0.648755735,0.648755735,0.0
12805,12805,12805,grapht-0.0.1,2,3.5e-05,0.0,grapht,0.684159057,36,19.714605757999994,19.714605757999994,17.36092548,15.445402522,9.456703477
12806,12806,12806,gybe-0.2.2,3,3.5e-05,0.0,gybe,0.84754617,13,8.59232675,8.59232675,8.59232675,8.59232675,2.346427754
12807,12807,12807,h5sh-0.1.1,5,3.5e-05,0.0,h sh,0.812203618,8,4.745603277999999,4.745603277999999,4.223815463999999,4.223815463999999,3.06285529
12808,12808,12808,gorilla2d-0.2.8.7,11,3.5e-05,0.0,gorilla d,0.658687011,105,66.33071899100001,66.33071899100001,63.97703871299999,61.264672143999995,28.9984446
12809,12809,12809,hbase-1.0.0,2,3.5e-05,0.0,hbase,0.695154261,40,26.614627491000004,26.614627491000004,26.614627491000004,26.614627491000004,9.311265797
12810,12810,12810,google-api-helper-0.3.1,3,3.5e-05,0.0,google-api-helper,0.820535603,75,52.337442065000026,52.337442065000026,52.337442065000026,51.93647324300002,31.68019608799999
12811,12811,12811,hisaapi-1.0,1,3.5e-05,0.0,hisaapi,0.831877548,43,26.950202309999998,26.950202309999998,25.379203752999995,24.978234930999992,14.122245945999996
12812,12812,12812,investpy-1.0.8,8,6.5e-05,0.00046,investpy,0.641468986,42,26.118324761999997,26.118324761999997,24.547326204999994,24.146357382999998,13.290368397999995
12813,12813,12813,hdxpop-0.0.4,2,3.5e-05,0.0,hdxpop,0.831733239,31,20.965603723999997,20.965603723999997,20.965603723999997,20.965603723999997,10.079442477999997
12814,12814,12814,grnhse-api-0.1.1,2,3.5e-05,0.0,grnhse-api,0.820699939,29,19.643717861,19.643717861,19.643717861,19.643717861,9.429197861999999
12815,12815,12815,pytest-runner-4.2,1,5e-05,0.00046,pytest-runner,0.76844719,1,0.76844719,0.76844719,0.76844719,0.76844719,0.76844719
12816,12816,12816,httm-0.2.2,3,3.5e-05,0.0,httm,0.675841142,9,4.376835069,4.376835069,3.594153348,3.124050769,0.0
12817,12817,12817,harvey-cd-0.23.0,11,3.5e-05,0.0,harvey-cd,0.694166031,85,58.19251459899999,58.19251459899999,58.19251459899999,57.86519361699999,29.513925556999997
12818,12818,12818,uwsgi-2.0.21,1,3.8e-05,0.00046,uwsgi,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
12819,12819,12819,woodchips-0.2.4,1,3.8e-05,0.00046,woodchips,0.758333477,1,0.758333477,0.758333477,0.758333477,0.758333477,0.758333477
12820,12820,12820,glue-samp-0.2,4,3.5e-05,0.0,glue-samp,0.847563067,169,110.76176773499996,110.76176773499996,108.40808745699994,105.69514093799992,54.51005081
12821,12821,12821,gprof2dot-magic-0.4,2,3.5e-05,0.0,gprof dot-magic,0.847531614,3,2.358661806,2.358661806,2.358661806,2.358661806,2.358661806
12822,12822,12822,gprof2dot-2022.7.29,1,5e-05,0.00046,gprof dot,0.754580114,1,0.754580114,0.754580114,0.754580114,0.754580114,0.754580114
12823,12823,12823,haas-0.8.0,1,3.5e-05,0.0,haas,0.784273418,4,2.885965273,2.885965273,2.885965273,2.885965273,1.5426827790000002
12824,12824,12824,stevedore-1.11.0,3,6.5e-05,0.00046,stevedore,0.671641247,3,2.1016918550000003,2.1016918550000003,2.1016918550000003,2.1016918550000003,0.758409361
12825,12825,12825,gradescope-mean-0.0.5,5,3.5e-05,0.0,gradescope-mean,0.695194213,25,14.554738711,14.554738711,13.250269176000002,12.793363379,5.414647738999999
12826,12826,12826,hacker-news-to-sqlite-0.4,4,3.5e-05,0.0,hacker-news-to-sqlite,0.695138607,37,25.387867339999996,25.387867339999996,25.387867339999996,25.387867339999996,12.539167573999997
12827,12827,12827,gn-gsimporter-2.0.4,3,3.5e-05,0.0,gn-gsimporter,0.64897197,16,11.452998532999999,11.452998532999999,11.452998532999999,11.452998532999999,7.061086137999999
12828,12828,12828,gurus-opendata-0.0.2,1,3.5e-05,0.0,gurus-opendata,0.711011877,28,18.765582608999996,18.765582608999996,18.765582608999996,18.765582608999996,8.551062609999999
12829,12829,12829,graphviz-overlay-0.1.1,1,3.5e-05,0.0,graphviz-overlay,0.831824811,2,1.588374889,1.588374889,1.588374889,1.588374889,1.588374889
12830,12830,12830,hub-v1-1.3.9,17,3.5e-05,0.0,hub-v,0.714500246,82,55.944658981,55.944658981,55.128850254,53.417265566000005,33.333024172
12831,12831,12831,boto3-1.17.59,4,3.7e-05,0.00046,boto,0.49978448,19,13.398376102999997,13.398376102999997,13.104355189999996,12.604570709999997,9.434900598999999
12832,12832,12832,fsspec-2021.11.1,3,5.8e-05,0.00142,fsspec,0.68849028,1,0.68849028,0.68849028,0.68849028,0.68849028,0.0
12833,12833,12833,gcsfs-0.6.2,6,3.7e-05,0.00046,gcsfs,0.720843684,49,33.892780919,33.892780919,33.892780919,33.892780919,19.468301974999996
12834,12834,12834,humbug-0.2.8,2,3.7e-05,0.00046,humbug,0.814587824,28,18.869158556,18.869158556,18.869158556,18.869158556,8.654638557
12835,12835,12835,lz4-3.1.10,1,3.7e-05,0.00046,lz,0.830826478,1,0.830826478,0.830826478,0.830826478,0.830826478,0.830826478
12836,12836,12836,s3fs-0.4.2,3,3.7e-05,0.00046,s fs,0.711239387,19,13.548252215999998,13.548252215999998,13.254231302999997,13.254231302999997,9.396070911999999
12837,12837,12837,zarr-2.7.1,5,3.7e-05,0.00046,zarr,0.636913193,7,3.7840519819999994,3.7840519819999994,3.2622641679999997,3.2622641679999997,0.77940286
12838,12838,12838,s3transfer-0.4.2,2,4.5e-05,0.00048,s transfer,0.750069074,18,12.898591622999998,12.898591622999998,12.604570709999997,12.604570709999997,9.434900598999999
12839,12839,12839,gnewsclient-1.12,3,3.5e-05,0.0,gnewsclient,0.820490171,34,23.036264912999997,23.036264912999997,23.036264912999997,23.036264912999997,10.957702701999999
12840,12840,12840,hiyapyco-0.5.1,3,3.5e-05,0.0,hiyapyco,0.775918511,7,5.526800852,5.526800852,5.526800852,5.526800852,4.944298493
12841,12841,12841,huaweicloudsdkcae-3.1.36,1,3.5e-05,0.0,huaweicloudsdkcae,0.805086904,39,25.927128293999996,25.927128293999996,25.927128293999996,25.927128293999996,10.959743868999997
12842,12842,12842,hyperspyui-1.2.0,13,3.5e-05,0.0,hyperspyui,0.649899227,192,125.43911147899992,125.43911147899992,122.5636433869999,119.3766639269999,60.556642970000006
12843,12843,12843,pyqode-python-4.0.2,7,3.7e-05,0.00046,pyqode-python,0.770069395,12,9.16883998,9.16883998,9.16883998,9.16883998,7.903439344000001
12844,12844,12844,pep8-1.7.1,1,4e-05,0.00048,pep,0.832169347,1,0.832169347,0.832169347,0.832169347,0.832169347,0.832169347
12845,12845,12845,gluster-stats-1.2.2,1,3.5e-05,0.0,gluster-stats,0.830831311,2,1.502472558,1.502472558,1.502472558,1.502472558,0.830831311
12846,12846,12846,harwest-0.3.2,5,3.5e-05,0.0,harwest,0.678325758,36,23.793446361,23.793446361,23.526917339,23.526917339,9.247709238999999
12847,12847,12847,gitpython-3.0.6,2,4.1e-05,0.00046,gitpython,0.671641247,4,2.714721096,2.714721096,2.714721096,2.714721096,0.0
12848,12848,12848,html2txt-0.6.0,4,3.5e-05,0.0,html txt,0.969166386,5,3.9197984339999996,3.9197984339999996,3.9197984339999996,3.9197984339999996,3.9197984339999996
12849,12849,12849,housecanary-0.7.1,5,3.5e-05,0.0,housecanary,0.80736898,34,23.105158349,23.105158349,23.105158349,23.105158349,10.875714609
12850,12850,12850,hy-ipython-0.0.1.post2,2,3.5e-05,0.0,hy-ipython- post,0.671641247,24,17.135192396999997,17.135192396999997,17.135192396999997,17.135192396999997,10.951217942000001
12851,12851,12851,graph-diff-0.1.1,4,3.5e-05,0.0,graph-diff,0.83656824,11,7.794185212000001,7.794185212000001,7.5332913050000005,7.5332913050000005,5.652534668
12852,12852,12852,cppimport-22.8.2,4,4.2e-05,0.00046,cppimport,0.770111995,6,4.513821638,4.513821638,4.513821638,4.513821638,3.2063353149999996
12853,12853,12853,hooman-0.10.0,2,3.5e-05,0.0,hooman,0.797011276,3,1.4987714959999998,1.4987714959999998,1.237877589,0.797011276,0.797011276
12854,12854,12854,gym-tic-tac-toe3d-0.0.5,3,3.5e-05,0.0,gym-tic-tac-toe d,0.832455734,32,17.988325668999998,17.988325668999998,16.156433205000003,14.5784879,7.911015837000001
12855,12855,12855,gym-gathering-1.0.4,4,3.5e-05,0.0,gym-gathering,0.710364556,13,5.529114568999999,5.529114568999999,3.70285722,3.365279567,1.439530617
12856,12856,12856,httpie-akamai-0.1.5,2,3.5e-05,0.0,httpie-akamai,0.831671651,48,31.775608950999995,31.775608950999995,31.775608950999995,30.928566262999997,11.935923017999997
12857,12857,12857,hivenpy-1.25.0,3,3.5e-05,0.0,hivenpy,0.820877112,30,20.115146141999997,20.115146141999997,20.115146141999997,20.115146141999997,8.660927845
12858,12858,12858,ping3-4.0.4,1,4.5e-05,0.00046,ping,0.641163142,1,0.641163142,0.641163142,0.641163142,0.641163142,0.0
12859,12859,12859,gluon-qemu-testlab-0.0.5,1,3.5e-05,0.0,gluon-qemu-testlab,0.699984376,6,4.4173055340000005,4.4173055340000005,4.4173055340000005,4.4173055340000005,3.0456799109999997
12860,12860,12860,asyncssh-2.1.0,2,6.5e-05,0.00046,asyncssh,0.752706127,5,3.717321158,3.717321158,3.717321158,3.717321158,3.0456799109999997
12861,12861,12861,hifi-se-1.0.5,2,3.5e-05,0.0,hifi-se,0.711977341,50,33.10781640799999,33.10781640799999,32.58602859399999,32.09189436599999,15.832603143999997
12862,12862,12862,bold-identification-0.0.25,5,5e-05,0.00046,bold-identification,0.850128333,49,32.39583906699999,32.39583906699999,31.87405125299999,31.379917024999994,15.120625803
12863,12863,12863,gym-bandits-0.0.1,2,3.5e-05,0.0,gym-bandits,0.847644214,6,3.461530164,3.461530164,2.93974235,2.93974235,1.5768102750000001
12864,12864,12864,2143134-0.0.1,1,3.5e-05,0.0,,,7,3.6713896239999997,3.6713896239999997,3.6713896239999997,3.2144838269999996,0.70663582
12865,12865,12865,htmlhexviewer-0.1.2,1,3.5e-05,0.0,htmlhexviewer,0.831810605,6,5.000190587,5.000190587,5.000190587,5.000190587,5.000190587
12866,12866,12866,hte-0.0.28,13,3.5e-05,0.0,hte,0.733009494,120,76.38296894600002,76.38296894600002,73.507500854,69.829822443,39.869306588
12867,12867,12867,dhlab-2.26.1,10,3.7e-05,0.00046,dhlab,0.651097404,92,58.232831993000026,58.232831993000026,55.87915171500001,53.566815288,31.216848147
12868,12868,12868,tesseract-0.1.3,1,3.7e-05,0.00046,tesseract,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
12869,12869,12869,hyperbox-brain-0.1.5,8,3.5e-05,0.0,hyperbox-brain,0.831781293,42,22.606266170999994,22.606266170999994,19.991691985999996,17.382342207,10.243973209
12870,12870,12870,hdi-utils-0.0.3.1,7,3.5e-05,0.0,hdi-utils,0.831785796,47,26.648708726,26.648708726,23.773240634,21.406187285999998,14.102398938999999
12871,12871,12871,pyimzml-1.5.3,3,3.9e-05,0.00046,pyimzml,0.649284934,3,1.6378471540000001,1.6378471540000001,1.3769532469999999,1.3769532469999999,0.727668313
12872,12872,12872,goodreads2-0.3.4,4,3.5e-05,0.0,goodreads,0.80624228,35,23.414061424999996,23.414061424999996,23.414061424999996,23.414061424999996,10.885328180999998
12873,12873,12873,html-cleaner-0.4.dev0,2,3.5e-05,0.0,html-cleaner- dev,0.671641247,7,4.9584122189999995,4.9584122189999995,4.9584122189999995,4.9584122189999995,3.615129725
12874,12874,12874,greedypermutation-0.5.2,3,3.5e-05,0.0,greedypermutation,0.814988975,4,3.280505075,3.280505075,3.280505075,3.280505075,3.280505075
12875,12875,12875,ds2-0.2.4,1,4.5e-05,0.00046,ds,0.831890144,1,0.831890144,0.831890144,0.831890144,0.831890144,0.831890144
